file_a_path,file_b_path,is_equal,class_a_name,class_b_name
test_request_form/2058003922.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003689_2058003690.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003922.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003961.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003922.tif,test_request_form/2058003961.tif,1,test_request_form,test_request_form
test_request_form/2058003961.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003922.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003688.tif,final_specifications/507038239_507038242.tif,0,test_request_form,final_specifications
test_request_form/2058003961.tif,quality_assurance_specifications/0060031803.tif,0,test_request_form,quality_assurance_specifications
test_request_form/2058003688.tif,philip_morris_letter/2075474332_4333.tif,0,test_request_form,philip_morris_letter
test_request_form/2058003922.tif,corporate_manufacturing_specifications_system/0001482917.tif,0,test_request_form,corporate_manufacturing_specifications_system
test_request_form/2058003961.tif,philip_morris_retailer/2061869041.tif,0,test_request_form,philip_morris_retailer
test_request_form/2058003961.tif,brown_williamson_tobacco_corporation/0011833460.tif,0,test_request_form,brown_williamson_tobacco_corporation
test_request_form/2058003922.tif,product_opinion_laboratory/2024001768_2024001769.tif,0,test_request_form,product_opinion_laboratory
test_request_form/2058003944.tif,brown_williamson_tobacco_corporation/0001072625.tif,0,test_request_form,brown_williamson_tobacco_corporation
test_request_form/2058003688.tif,group_and_individual_in-life_observations/2505154709.tif,0,test_request_form,group_and_individual_in-life_observations
test_request_form/2058003922.tif,winston_and_strawn/2077786657.tif,0,test_request_form,winston_and_strawn
microbiological_associates_invoice/87103744.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87103742.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87104266.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103744.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,screener_2/2041079398_2041079406.tif,0,microbiological_associates_invoice,screener_2
microbiological_associates_invoice/87103744.tif,basic_weight_specification/2031315169.tif,0,microbiological_associates_invoice,basic_weight_specification
microbiological_associates_invoice/87103744.tif,p_lorillard_company_form/03724741.tif,0,microbiological_associates_invoice,p_lorillard_company_form
microbiological_associates_invoice/87103744.tif,test_specifications_final_report/512410048_512410053.tif,0,microbiological_associates_invoice,test_specifications_final_report
microbiological_associates_invoice/87103744.tif,hazleton_laboratories_america_inc/80020829.tif,0,microbiological_associates_invoice,hazleton_laboratories_america_inc
microbiological_associates_invoice/87103743.tif,phillip_morris_inter-office_correspondence/2054956054_2054956055.tif,0,microbiological_associates_invoice,phillip_morris_inter-office_correspondence
microbiological_associates_invoice/87103742.tif,philip_morris_retailer/2064915268.tif,0,microbiological_associates_invoice,philip_morris_retailer
microbiological_associates_invoice/87103743.tif,material_safery_data_sheet_3/2057438019_2057438020.tif,0,microbiological_associates_invoice,material_safery_data_sheet_3
microbiological_associates_invoice/87104266.tif,cigarette_portifolio_screening_questionnaire/84458193_8199.tif,0,microbiological_associates_invoice,cigarette_portifolio_screening_questionnaire
microbiological_associates_invoice/87103744.tif,winston_and_strawn/2077786657.tif,0,microbiological_associates_invoice,winston_and_strawn
screener_2/2040251430.tif,screener_2/2041078996.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041075660_2041075670.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041078996.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041078986.tif,screener_2/2041076199_2041076204.tif,1,screener_2,screener_2
screener_2/2041078996.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041076199_2041076204.tif,screener_2/2041078996.tif,1,screener_2,screener_2
screener_2/2041074986.tif,screener_2/2041075660_2041075670.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041075660_2041075670.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041075290_2041075298.tif,cuestionario_de_aptitud/0000176426.tif,0,screener_2,cuestionario_de_aptitud
screener_2/2041075660_2041075670.tif,ted_bates_print_production_estimate/0001212670.tif,0,screener_2,ted_bates_print_production_estimate
screener_2/2041078986.tif,certificate_of_insurance/2063195305.tif,0,screener_2,certificate_of_insurance
screener_2/2041078986.tif,material_safety_data_sheet_2/2057440477.tif,0,screener_2,material_safety_data_sheet_2
screener_2/2041078996.tif,the_american_tobacco_company_memorandum/0060050890.tif,0,screener_2,the_american_tobacco_company_memorandum
screener_2/2041076199_2041076204.tif,test_request_form/2058003944.tif,0,screener_2,test_request_form
screener_2/2041075660_2041075670.tif,phillip_morris_inter-office_correspondence/2054500277_2054500278.tif,0,screener_2,phillip_morris_inter-office_correspondence
screener_2/2040251430.tif,phillip_morris_test_distribution/2050627239_2050627240.tif,0,screener_2,phillip_morris_test_distribution
screener_2/2041076199_2041076204.tif,analytical_information/504524990.tif,0,screener_2,analytical_information
screener_2/2041075660_2041075670.tif,philip_morris_media_department/2084116062.tif,0,screener_2,philip_morris_media_department
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,original_message/2073528657a.tif,0,infbio_vorgang,original_message
infbio_vorgang/2505108335.tif,test_request_form/2058003688.tif,0,infbio_vorgang,test_request_form
infbio_vorgang/2505104445.tif,philip_morris_retailer/2064915268.tif,0,infbio_vorgang,philip_morris_retailer
infbio_vorgang/2505108335.tif,national_consensus_survey/01838486_8490.tif,0,infbio_vorgang,national_consensus_survey
infbio_vorgang/2505104445.tif,ted_bates_export/0001219556.tif,0,infbio_vorgang,ted_bates_export
infbio_vorgang/2505104445.tif,factory_cigarettes/0001239924.tif,0,infbio_vorgang,factory_cigarettes
infbio_vorgang/2505108335.tif,brown_williamson_tobacco_corporation/0001001285.tif,0,infbio_vorgang,brown_williamson_tobacco_corporation
infbio_vorgang/2505104445.tif,brown_and_williamson_tobacco_corporation/0011832880.tif,0,infbio_vorgang,brown_and_williamson_tobacco_corporation
infbio_vorgang/2505108335.tif,marketing_plans/0000013742.tif,0,infbio_vorgang,marketing_plans
infbio_vorgang/2505100571.tif,philip_morris_media_department/2084068278_8279.tif,0,infbio_vorgang,philip_morris_media_department
joes_vip_headquarters_dear_valued_costumer/518301888+-1889.tif,joes_vip_headquarters_dear_valued_costumer/518219699+-9700.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,joes_vip_headquarters_dear_valued_costumer/518219790+-9791.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
