file_a_path,file_b_path,is_equal,class_a_name,class_b_name
specification/508822571.tif,specification/2057470362_2057470364.tif,1,specification,specification
specification/0011975232.tif,specification/2031316254.tif,1,specification,specification
specification/504560158+-0158.tif,specification/2050833990.tif,1,specification,specification
specification/2069739874.tif,specification/2053857167_2053857172.tif,1,specification,specification
specification/508822571.tif,specification/0000046525.tif,1,specification,specification
specification/2031308656.tif,specification/2057447013_2057447014.tif,1,specification,specification
specification/2057429768_2057429770.tif,specification/2057488991_2057488993.tif,1,specification,specification
specification/2057658732.tif,specification/504552558.tif,1,specification,specification
specification/504471907+-1908.tif,specification/2057423610_2057423612.tif,1,specification,specification
specification/2069733533.tif,specification/504560806+-0806.tif,1,specification,specification
specification/2057447013_2057447014.tif,specification/2057435020_2057435021.tif,1,specification,specification
specification/2069728777.tif,specification/2031294943.tif,1,specification,specification
specification/2057461418_2057461419.tif,specification/2051534590.tif,1,specification,specification
specification/2053857167_2053857172.tif,specification/2069712878.tif,1,specification,specification
specification/2031299993.tif,specification/508586082_508586090.tif,1,specification,specification
specification/509334712_509334713.tif,specification/2031295531.tif,1,specification,specification
specification/2057458021.tif,specification/2057675398.tif,1,specification,specification
specification/2051534590.tif,specification/2031316254.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/504781158.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/509409689.tif,1,specification,specification
specification/2057404463_2057404472.tif,specification/2031321533.tif,1,specification,specification
specification/2069739334.tif,specification/504471907+-1908.tif,1,specification,specification
specification/509409689.tif,specification/2069718881.tif,1,specification,specification
specification/2053857167_2053857172.tif,specification/522289062+-9067.tif,1,specification,specification
specification/2031300679.tif,specification/2069720278.tif,1,specification,specification
specification/2057658457.tif,specification/509334712_509334713.tif,1,specification,specification
specification/2057447054.tif,specification/504526150.tif,1,specification,specification
specification/504572084.tif,specification/0011920135.tif,1,specification,specification
specification/2069733533.tif,specification/2031294943.tif,1,specification,specification
specification/2069731703.tif,specification/2057666492.tif,1,specification,specification
specification/50519814-9815.tif,specification/2051534590.tif,1,specification,specification
specification/2053462683.tif,specification/2069724112.tif,1,specification,specification
specification/2031300832.tif,specification/504781158.tif,1,specification,specification
specification/2031506109_6110.tif,specification/2031321114.tif,1,specification,specification
specification/2069725578.tif,specification/2028931728.tif,1,specification,specification
specification/2057658732.tif,specification/2057658457.tif,1,specification,specification
specification/504560806+-0806.tif,specification/0000062589.tif,1,specification,specification
specification/50471999-1999.tif,specification/511283070.tif,1,specification,specification
specification/2069723087.tif,specification/50471999-1999.tif,1,specification,specification
specification/2069738914.tif,specification/2069716676.tif,1,specification,specification
specification/2069721548.tif,specification/2057467726_2057467728.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/504526150.tif,1,specification,specification
specification/0012207355.tif,specification/2069733246.tif,1,specification,specification
specification/2031316254.tif,specification/89518921.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/2069730613.tif,1,specification,specification
specification/2057469403.tif,specification/50519814-9815.tif,1,specification,specification
specification/2069733533.tif,specification/512463765+-3777.tif,1,specification,specification
specification/2000287336_2000287337.tif,specification/2051534590.tif,1,specification,specification
specification/2057416899_2057416900.tif,specification/2031300782.tif,1,specification,specification
specification/504527829.tif,specification/2031316254.tif,1,specification,specification
specification/2069726346.tif,specification/2030542076_2030542078.tif,1,specification,specification
specification/509334712_509334713.tif,specification/2030147252.tif,1,specification,specification
specification/504572084.tif,specification/2057447013_2057447014.tif,1,specification,specification
specification/2069720867.tif,specification/2057432130.tif,1,specification,specification
specification/2053578962_2053578967.tif,specification/2057418438.tif,1,specification,specification
specification/2031321114.tif,specification/2057432130.tif,1,specification,specification
specification/2057406311.tif,specification/504556807.tif,1,specification,specification
specification/2031315187.tif,specification/2059279773.tif,1,specification,specification
specification/2031300782.tif,specification/2069718232.tif,1,specification,specification
specification/2069718881.tif,specification/2050833990.tif,1,specification,specification
specification/2031298640.tif,specification/2057467726_2057467728.tif,1,specification,specification
specification/504556807.tif,specification/2069733246.tif,1,specification,specification
specification/504525639.tif,specification/514167544_514167547.tif,1,specification,specification
specification/2069731219.tif,specification/2057409245_2057409249.tif,1,specification,specification
specification/2069724112.tif,specification/2057658732.tif,1,specification,specification
specification/2031506109_6110.tif,specification/508587207_508587209.tif,1,specification,specification
specification/2058032140.tif,specification/504781158.tif,1,specification,specification
specification/504471907+-1908.tif,specification/2057476647_2057476648.tif,1,specification,specification
specification/2059279773.tif,specification/2031296487.tif,1,specification,specification
specification/508822571.tif,specification/2057440448_2057440451.tif,1,specification,specification
specification/2057410682_2057410683.tif,specification/2031316254.tif,1,specification,specification
specification/0011920135.tif,specification/2057441398_2057441399.tif,1,specification,specification
specification/2057416899_2057416900.tif,specification/2069724875.tif,1,specification,specification
specification/2053578962_2053578967.tif,specification/505084925+-4926.tif,1,specification,specification
specification/522976044+-6051.tif,specification/505084925+-4926.tif,1,specification,specification
specification/2057658457.tif,specification/504525639.tif,1,specification,specification
specification/2069731963.tif,specification/2069732349.tif,1,specification,specification
specification/0011845906.tif,specification/2069731737.tif,1,specification,specification
specification/2031299642.tif,specification/2057465776.tif,1,specification,specification
specification/2030147252.tif,specification/2069728067.tif,1,specification,specification
specification/2057435954_2057435956.tif,specification/2069718232.tif,1,specification,specification
specification/2031305856.tif,specification/2057675398.tif,1,specification,specification
specification/2069726346.tif,specification/514167544_514167547.tif,1,specification,specification
specification/2057420672.tif,specification/0000062589.tif,1,specification,specification
specification/2069718232.tif,specification/2057404463_2057404472.tif,1,specification,specification
specification/2069721548.tif,specification/2069731703.tif,1,specification,specification
specification/87400851_87400852.tif,specification/2057448814_2057448815.tif,1,specification,specification
specification/2031308656.tif,specification/512416613.tif,1,specification,specification
specification/2057666492.tif,specification/2057448814_2057448815.tif,1,specification,specification
specification/2069720867.tif,specification/509458203.tif,1,specification,specification
specification/2057440448_2057440451.tif,specification/2057448814_2057448815.tif,1,specification,specification
specification/509458203.tif,specification/2053462342.tif,1,specification,specification
specification/505869944.tif,specification/508822571.tif,1,specification,specification
specification/2069739730.tif,specification/89518921.tif,1,specification,specification
specification/2000464239.tif,specification/2057410682_2057410683.tif,1,specification,specification
specification/514167544_514167547.tif,specification/2053453681.tif,1,specification,specification
specification/509409689.tif,specification/2069724112.tif,1,specification,specification
specification/504552558.tif,specification/2057458021.tif,1,specification,specification
specification/512754528.tif,specification/2057465776.tif,1,specification,specification
specification/505084925+-4926.tif,specification/2057470362_2057470364.tif,1,specification,specification
specification/504563617+-3617.tif,scientific_publication/50562689-2698.tif,0,specification,scientific_publication
specification/522976044+-6051.tif,file_folder/0060030078.tif,0,specification,file_folder
specification/504471907+-1908.tif,scientific_publication/00325360_00325375.tif,0,specification,scientific_publication
specification/504563617+-3617.tif,handwritten/522786037+-6038.tif,0,specification,handwritten
specification/2069728067.tif,scientific_publication/87790431_0432.tif,0,specification,scientific_publication
specification/2031294943.tif,email/2081499199.tif,0,specification,email
specification/2069720867.tif,advertisement/517501362_517501363.tif,0,specification,advertisement
specification/2031294943.tif,letter/91769126.tif,0,specification,letter
specification/2057465776.tif,email/2505225011.tif,0,specification,email
specification/2069729645.tif,file_folder/0060131991.tif,0,specification,file_folder
specification/2031315187.tif,scientific_publication/87144585_4599.tif,0,specification,scientific_publication
specification/512463765+-3777.tif,letter/1004864988_1004864990.tif,0,specification,letter
specification/2069715676.tif,email/2071863415a_3416.tif,0,specification,email
specification/2031299632.tif,scientific_publication/2065187066_7074.tif,0,specification,scientific_publication
specification/2069728067.tif,email/528806817+-6824.tif,0,specification,email
specification/505869944.tif,news_article/corti0007493.tif,0,specification,news_article
specification/2069725578.tif,advertisement/2061000545.tif,0,specification,advertisement
specification/2055170391_2055170393.tif,advertisement/0030045653.tif,0,specification,advertisement
specification/505084925+-4926.tif,file_folder/2044344063.tif,0,specification,file_folder
specification/2069712878.tif,handwritten/517687407+-7408.tif,0,specification,handwritten
specification/2057672002.tif,invoice/2024525814.tif,0,specification,invoice
specification/2069720867.tif,scientific_report/2000459715.tif,0,specification,scientific_report
specification/509124944+-4951.tif,file_folder/2064717600.tif,0,specification,file_folder
specification/2057441398_2057441399.tif,advertisement/71917833.tif,0,specification,advertisement
specification/2031299632.tif,budget/2045342781_2045342783.tif,0,specification,budget
specification/2057447054.tif,scientific_publication/87790431_0432.tif,0,specification,scientific_publication
specification/2069720867.tif,letter/506465315.tif,0,specification,letter
specification/2057465776.tif,scientific_report/89388876_8884.tif,0,specification,scientific_report
specification/2057409245_2057409249.tif,advertisement/2061002841.tif,0,specification,advertisement
specification/504471907+-1908.tif,news_article/ti31679350.tif,0,specification,news_article
specification/50471999-1999.tif,handwritten/522822132+-2135.tif,0,specification,handwritten
specification/504552558.tif,news_article/2080718710.tif,0,specification,news_article
specification/504563617+-3617.tif,handwritten/517606451+-6452.tif,0,specification,handwritten
specification/2069712120.tif,handwritten/515629856+-9857.tif,0,specification,handwritten
specification/87401950.tif,form/518774290+-4335.tif,0,specification,form
specification/0001460509.tif,invoice/2029377237.tif,0,specification,invoice
specification/506414387.tif,invoice/0060086759.tif,0,specification,invoice
specification/50471999-1999.tif,advertisement/2070718589.tif,0,specification,advertisement
specification/2069726097.tif,news_article/2501374306.tif,0,specification,news_article
specification/2069729645.tif,scientific_publication/10158688_10158690.tif,0,specification,scientific_publication
specification/2053857167_2053857172.tif,news_article/2501023665.tif,0,specification,news_article
specification/2057432130.tif,file_folder/2046516000.tif,0,specification,file_folder
specification/2069735616.tif,scientific_publication/87460574_0576.tif,0,specification,scientific_publication
specification/2069728067.tif,advertisement/2025019387.tif,0,specification,advertisement
specification/508586082_508586090.tif,email/528484762+-4763.tif,0,specification,email
specification/509409689.tif,email/2505167717a.tif,0,specification,email
specification/2057440448_2057440451.tif,scientific_report/2063122298.tif,0,specification,scientific_report
specification/87400851_87400852.tif,scientific_publication/10320008_10320012.tif,0,specification,scientific_publication
specification/50519814-9815.tif,scientific_publication/2023510917.tif,0,specification,scientific_publication
specification/2069740489.tif,advertisement/85628496.tif,0,specification,advertisement
specification/2031506109_6110.tif,scientific_publication/50260123-0128.tif,0,specification,scientific_publication
specification/2069724112.tif,letter/516704535+-4535.tif,0,specification,letter
specification/2057409245_2057409249.tif,form/1002351025_1002351027.tif,0,specification,form
specification/512463765+-3777.tif,scientific_publication/50283505-3509.tif,0,specification,scientific_publication
specification/0012214412.tif,advertisement/516573992_516573994.tif,0,specification,advertisement
specification/2053462342.tif,letter/501942029.tif,0,specification,letter
specification/2069712878.tif,advertisement/82607570.tif,0,specification,advertisement
specification/2069720278.tif,form/91311496_1497.tif,0,specification,form
specification/2031299993.tif,advertisement/2073352218.tif,0,specification,advertisement
specification/83346823.tif,handwritten/508464190_508464191.tif,0,specification,handwritten
specification/87403591.tif,email/2505406045b.tif,0,specification,email
specification/0011974870.tif,scientific_report/2029233137_2029233139.tif,0,specification,scientific_report
specification/2055399168.tif,handwritten/522822132+-2135.tif,0,specification,handwritten
specification/2057410682_2057410683.tif,scientific_report/2063916308_6347.tif,0,specification,scientific_report
specification/2057672002.tif,budget/2063651380.tif,0,specification,budget
specification/2057409245_2057409249.tif,invoice/0001139783.tif,0,specification,invoice
specification/504552558.tif,budget/2040163089.tif,0,specification,budget
specification/509019614+-9626.tif,news_article/1003537866-a.tif,0,specification,news_article
specification/2069729764.tif,scientific_publication/2051516608_2051516612.tif,0,specification,scientific_publication
specification/2031299632.tif,advertisement/502143354.tif,0,specification,advertisement
specification/2057666492.tif,invoice/88131489.tif,0,specification,invoice
specification/87403591.tif,file_folder/2505126451.tif,0,specification,file_folder
specification/2057435954_2057435956.tif,advertisement/2501062371.tif,0,specification,advertisement
specification/2057124218_4221.tif,email/530596686+-6687.tif,0,specification,email
specification/2031299993.tif,email/528378961+-8963.tif,0,specification,email
specification/2057470362_2057470364.tif,budget/98689549.tif,0,specification,budget
specification/2031316254.tif,email/528791093+-1093.tif,0,specification,email
specification/2058032140.tif,scientific_publication/2051516608_2051516612.tif,0,specification,scientific_publication
specification/2069733533.tif,letter/506682377+-2379.tif,0,specification,letter
specification/2057450223_2057450225.tif,email/528484762+-4763.tif,0,specification,email
specification/2053462342.tif,advertisement/503961852+-1852.tif,0,specification,advertisement
specification/2051522069.tif,news_article/2071549589.tif,0,specification,news_article
specification/2031299642.tif,invoice/91515235.tif,0,specification,invoice
specification/511283070.tif,advertisement/2070500899_0900.tif,0,specification,advertisement
specification/508206485_508206491.tif,advertisement/0030046360.tif,0,specification,advertisement
specification/2031299993.tif,file_folder/0012944180.tif,0,specification,file_folder
specification/2057429768_2057429770.tif,file_folder/929274.tif,0,specification,file_folder
specification/2057410682_2057410683.tif,letter/0013114641.tif,0,specification,letter
specification/2031299993.tif,budget/tnwl0025821.tif,0,specification,budget
