file_a_path,file_b_path,is_equal,class_a_name,class_b_name
specification/508822571.tif,specification/2057470362_2057470364.tif,1,specification,specification
specification/0011975232.tif,specification/2031316254.tif,1,specification,specification
specification/504560158+-0158.tif,specification/2050833990.tif,1,specification,specification
specification/2069739874.tif,specification/2053857167_2053857172.tif,1,specification,specification
specification/508822571.tif,specification/0000046525.tif,1,specification,specification
specification/2031308656.tif,specification/2057447013_2057447014.tif,1,specification,specification
specification/2057429768_2057429770.tif,specification/2057488991_2057488993.tif,1,specification,specification
specification/2057658732.tif,specification/504552558.tif,1,specification,specification
specification/504471907+-1908.tif,specification/2057423610_2057423612.tif,1,specification,specification
specification/2069733533.tif,specification/504560806+-0806.tif,1,specification,specification
specification/2057447013_2057447014.tif,specification/2057435020_2057435021.tif,1,specification,specification
specification/2069728777.tif,specification/2031294943.tif,1,specification,specification
specification/2057461418_2057461419.tif,specification/2051534590.tif,1,specification,specification
specification/2053857167_2053857172.tif,specification/2069712878.tif,1,specification,specification
specification/2031299993.tif,specification/508586082_508586090.tif,1,specification,specification
specification/509334712_509334713.tif,specification/2031295531.tif,1,specification,specification
specification/2057458021.tif,specification/2057675398.tif,1,specification,specification
specification/2051534590.tif,specification/2031316254.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/504781158.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/509409689.tif,1,specification,specification
specification/2057404463_2057404472.tif,specification/2031321533.tif,1,specification,specification
specification/2069739334.tif,specification/504471907+-1908.tif,1,specification,specification
specification/509409689.tif,specification/2069718881.tif,1,specification,specification
specification/2053857167_2053857172.tif,specification/522289062+-9067.tif,1,specification,specification
specification/2031300679.tif,specification/2069720278.tif,1,specification,specification
specification/2057658457.tif,specification/509334712_509334713.tif,1,specification,specification
specification/2057447054.tif,specification/504526150.tif,1,specification,specification
specification/504572084.tif,specification/0011920135.tif,1,specification,specification
specification/2069733533.tif,specification/2031294943.tif,1,specification,specification
specification/2069731703.tif,specification/2057666492.tif,1,specification,specification
specification/50519814-9815.tif,specification/2051534590.tif,1,specification,specification
specification/2053462683.tif,specification/2069724112.tif,1,specification,specification
specification/2031300832.tif,specification/504781158.tif,1,specification,specification
specification/2031506109_6110.tif,specification/2031321114.tif,1,specification,specification
specification/2069725578.tif,specification/2028931728.tif,1,specification,specification
specification/2057658732.tif,specification/2057658457.tif,1,specification,specification
specification/504560806+-0806.tif,specification/0000062589.tif,1,specification,specification
specification/50471999-1999.tif,specification/511283070.tif,1,specification,specification
specification/2069723087.tif,specification/50471999-1999.tif,1,specification,specification
specification/2069738914.tif,specification/2069716676.tif,1,specification,specification
specification/2069721548.tif,specification/2057467726_2057467728.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/504526150.tif,1,specification,specification
specification/0012207355.tif,specification/2069733246.tif,1,specification,specification
specification/2031316254.tif,specification/89518921.tif,1,specification,specification
specification/2057448814_2057448815.tif,specification/2069730613.tif,1,specification,specification
specification/2057469403.tif,specification/50519814-9815.tif,1,specification,specification
specification/2069733533.tif,specification/512463765+-3777.tif,1,specification,specification
specification/2000287336_2000287337.tif,specification/2051534590.tif,1,specification,specification
specification/2057416899_2057416900.tif,specification/2031300782.tif,1,specification,specification
specification/504527829.tif,specification/2031316254.tif,1,specification,specification
specification/2069726346.tif,scientific_publication/2056139223.tif,0,specification,scientific_publication
specification/2030147252.tif,form/2082698202.tif,0,specification,form
specification/2069720867.tif,handwritten/506000778_506000781.tif,0,specification,handwritten
specification/2057418438.tif,advertisement/0000103409.tif,0,specification,advertisement
specification/2057432130.tif,advertisement/01353525.tif,0,specification,advertisement
specification/504556807.tif,scientific_report/1001402327_2328.tif,0,specification,scientific_report
specification/2031300782.tif,file_folder/2067708279.tif,0,specification,file_folder
specification/2031298640.tif,invoice/93216998.tif,0,specification,invoice
specification/2069733246.tif,file_folder/50595966-5966.tif,0,specification,file_folder
specification/514167544_514167547.tif,handwritten/518216337+-6338.tif,0,specification,handwritten
specification/2057409245_2057409249.tif,handwritten/521429712+-9712.tif,0,specification,handwritten
specification/508587207_508587209.tif,advertisement/502591121+-1121.tif,0,specification,advertisement
specification/504781158.tif,advertisement/517500914+-0914.tif,0,specification,advertisement
specification/2059279773.tif,budget/98848129.tif,0,specification,budget
specification/508822571.tif,scientific_report/2023095573_2023095623.tif,0,specification,scientific_report
specification/2031316254.tif,budget/24012435.tif,0,specification,budget
specification/2057416899_2057416900.tif,advertisement/71387541.tif,0,specification,advertisement
specification/505084925+-4926.tif,file_folder/2044344063.tif,0,specification,file_folder
specification/505084925+-4926.tif,news_article/2080736699.tif,0,specification,news_article
specification/2069731963.tif,scientific_report/2076512976.tif,0,specification,scientific_report
specification/2069731737.tif,file_folder/2501367916.tif,0,specification,file_folder
specification/2057435954_2057435956.tif,invoice/2084020105.tif,0,specification,invoice
specification/2069726346.tif,form/96076934.tif,0,specification,form
specification/2069718232.tif,news_article/1005072721.tif,0,specification,news_article
specification/2057448814_2057448815.tif,scientific_report/2022186568_2022186569.tif,0,specification,scientific_report
specification/2057666492.tif,form/89431302.tif,0,specification,form
specification/2069720867.tif,form/517222926+-2926.tif,0,specification,form
specification/2057448814_2057448815.tif,form/2050407451.tif,0,specification,form
specification/505869944.tif,file_folder/2084422985.tif,0,specification,file_folder
specification/89518921.tif,scientific_report/2023095573_2023095623.tif,0,specification,scientific_report
specification/514167544_514167547.tif,letter/0011854125.tif,0,specification,letter
specification/2069724112.tif,handwritten/516424527+-4527.tif,0,specification,handwritten
specification/512754528.tif,handwritten/517546964+-6966.tif,0,specification,handwritten
specification/504563617+-3617.tif,scientific_publication/50562689-2698.tif,0,specification,scientific_publication
specification/522976044+-6051.tif,file_folder/0060030078.tif,0,specification,file_folder
specification/504471907+-1908.tif,scientific_publication/00325360_00325375.tif,0,specification,scientific_publication
specification/504563617+-3617.tif,handwritten/522786037+-6038.tif,0,specification,handwritten
specification/2069728067.tif,scientific_publication/87790431_0432.tif,0,specification,scientific_publication
specification/2031294943.tif,email/2081499199.tif,0,specification,email
specification/2069720867.tif,advertisement/517501362_517501363.tif,0,specification,advertisement
specification/2031294943.tif,letter/91769126.tif,0,specification,letter
specification/2057465776.tif,email/2505225011.tif,0,specification,email
specification/2069729645.tif,file_folder/0060131991.tif,0,specification,file_folder
specification/2031315187.tif,scientific_publication/87144585_4599.tif,0,specification,scientific_publication
specification/512463765+-3777.tif,letter/1004864988_1004864990.tif,0,specification,letter
specification/2069715676.tif,email/2071863415a_3416.tif,0,specification,email
specification/2031299632.tif,scientific_publication/2065187066_7074.tif,0,specification,scientific_publication
specification/2069728067.tif,email/528806817+-6824.tif,0,specification,email
specification/505869944.tif,news_article/corti0007493.tif,0,specification,news_article
specification/2069725578.tif,advertisement/2061000545.tif,0,specification,advertisement
scientific_publication/00729223.tif,scientific_publication/10421352_10421367.tif,1,scientific_publication,scientific_publication
scientific_publication/91731112.tif,scientific_publication/60029159_60029165.tif,1,scientific_publication,scientific_publication
scientific_publication/50700619-0681.tif,scientific_publication/87622634_2637.tif,1,scientific_publication,scientific_publication
scientific_publication/1005083436_1005083445.tif,scientific_publication/2505494062_4069.tif,1,scientific_publication,scientific_publication
scientific_publication/50569446-9452.tif,scientific_publication/99085072_5092.tif,1,scientific_publication,scientific_publication
scientific_publication/50313321-3328.tif,scientific_publication/2501996921_6929.tif,1,scientific_publication,scientific_publication
scientific_publication/10411896_10411904.tif,scientific_publication/2057061747_2057061751.tif,1,scientific_publication,scientific_publication
scientific_publication/2023541046_1055.tif,scientific_publication/2028437516_2028437522.tif,1,scientific_publication,scientific_publication
scientific_publication/60001274_60001276.tif,scientific_publication/50557653-7659.tif,1,scientific_publication,scientific_publication
scientific_publication/1003175615_1003175622.tif,scientific_publication/2029061753.tif,1,scientific_publication,scientific_publication
scientific_publication/60031543_60031554.tif,scientific_publication/0000720380.tif,1,scientific_publication,scientific_publication
scientific_publication/2501762135_2139.tif,scientific_publication/60038185_60038187.tif,1,scientific_publication,scientific_publication
scientific_publication/10180421_10180435.tif,scientific_publication/2063607236.tif,1,scientific_publication,scientific_publication
scientific_publication/87790431_0432.tif,scientific_publication/10411896_10411904.tif,1,scientific_publication,scientific_publication
scientific_publication/2071646956_6963.tif,scientific_publication/10117030.tif,1,scientific_publication,scientific_publication
scientific_publication/2023510917.tif,scientific_publication/10168054_10168058.tif,1,scientific_publication,scientific_publication
scientific_publication/50643431-3431.tif,scientific_publication/2024484688.tif,1,scientific_publication,scientific_publication
scientific_publication/2029061753.tif,scientific_publication/10421352_10421367.tif,1,scientific_publication,scientific_publication
scientific_publication/2071646956_6963.tif,scientific_publication/2025994461.tif,1,scientific_publication,scientific_publication
scientific_publication/91731112.tif,scientific_publication/50386302-6306.tif,1,scientific_publication,scientific_publication
scientific_publication/1002976777.tif,scientific_publication/50542697-2697.tif,1,scientific_publication,scientific_publication
scientific_publication/1005083436_1005083445.tif,scientific_publication/50386302-6306.tif,1,scientific_publication,scientific_publication
scientific_publication/2501701404_1411.tif,scientific_publication/50552767-2767.tif,1,scientific_publication,scientific_publication
scientific_publication/2063607236.tif,scientific_publication/2029135597.tif,1,scientific_publication,scientific_publication
scientific_publication/10180446_10180461.tif,scientific_publication/10059276_10059278.tif,1,scientific_publication,scientific_publication
scientific_publication/2501996921_6929.tif,scientific_publication/50227625-7633.tif,1,scientific_publication,scientific_publication
scientific_publication/60038185_60038187.tif,scientific_publication/2029061753.tif,1,scientific_publication,scientific_publication
scientific_publication/50616358-6358.tif,scientific_publication/10415709_10415710.tif,1,scientific_publication,scientific_publication
scientific_publication/2021561471.tif,scientific_publication/50569446-9452.tif,1,scientific_publication,scientific_publication
scientific_publication/40021921-1928.tif,scientific_publication/50313321-3328.tif,1,scientific_publication,scientific_publication
scientific_publication/50549502-9502.tif,scientific_publication/1002976777.tif,1,scientific_publication,scientific_publication
scientific_publication/2023410574_0576.tif,scientific_publication/50370662-0689.tif,1,scientific_publication,scientific_publication
scientific_publication/50493607-3613.tif,scientific_publication/1005083436_1005083445.tif,1,scientific_publication,scientific_publication
scientific_publication/50709068-9077.tif,scientific_publication/10028441.tif,1,scientific_publication,scientific_publication
scientific_publication/10158688_10158690.tif,scientific_publication/50034122_50034133.tif,1,scientific_publication,scientific_publication
scientific_publication/2071646956_6963.tif,scientific_publication/91731112.tif,1,scientific_publication,scientific_publication
scientific_publication/50569446-9452.tif,scientific_publication/10411947_10411949.tif,1,scientific_publication,scientific_publication
scientific_publication/10189021_10189030.tif,scientific_publication/00729223.tif,1,scientific_publication,scientific_publication
scientific_publication/50656050-6050.tif,scientific_publication/50569446-9452.tif,1,scientific_publication,scientific_publication
scientific_publication/10028441.tif,scientific_publication/87460574_0576.tif,1,scientific_publication,scientific_publication
scientific_publication/2029288588_8594.tif,scientific_publication/2025050580_2025050926.tif,1,scientific_publication,scientific_publication
scientific_publication/2023452806_2023452811.tif,scientific_publication/2505294592_4595.tif,1,scientific_publication,scientific_publication
scientific_publication/10423675_10423682.tif,scientific_publication/87144585_4599.tif,1,scientific_publication,scientific_publication
scientific_publication/50374819-4819.tif,scientific_publication/87467780_7789.tif,1,scientific_publication,scientific_publication
scientific_publication/50472103-2108.tif,scientific_publication/2051516608_2051516612.tif,1,scientific_publication,scientific_publication
scientific_publication/10068284.tif,scientific_publication/50034122_50034133.tif,1,scientific_publication,scientific_publication
scientific_publication/60038475_60038491.tif,scientific_publication/2505487720_7726.tif,1,scientific_publication,scientific_publication
scientific_publication/10320008_10320012.tif,scientific_publication/50681679-1693.tif,1,scientific_publication,scientific_publication
scientific_publication/2028543041_2028543045.tif,scientific_publication/2023510917.tif,1,scientific_publication,scientific_publication
scientific_publication/CTRSP-FILES025870-58.tif,scientific_publication/2071646956_6963.tif,1,scientific_publication,scientific_publication
scientific_publication/10421352_10421367.tif,news_article/tob11709.38.tif,0,scientific_publication,news_article
scientific_publication/2028543041_2028543045.tif,specification/2055399168.tif,0,scientific_publication,specification
scientific_publication/10171904_10171912.tif,letter/516704535+-4535.tif,0,scientific_publication,letter
scientific_publication/2029061753.tif,form/1002351025_1002351027.tif,0,scientific_publication,form
scientific_publication/50598735-8735.tif,specification/2057675063.tif,0,scientific_publication,specification
scientific_publication/04161630_04161666.tif,advertisement/516573992_516573994.tif,0,scientific_publication,advertisement
scientific_publication/2501701404_1411.tif,letter/501942029.tif,0,scientific_publication,letter
scientific_publication/1005083436_1005083445.tif,advertisement/82607570.tif,0,scientific_publication,advertisement
scientific_publication/40003792-3792.tif,form/91311496_1497.tif,0,scientific_publication,form
scientific_publication/50615900-5905.tif,advertisement/2073352218.tif,0,scientific_publication,advertisement
scientific_publication/10401556_10401565.tif,handwritten/508464190_508464191.tif,0,scientific_publication,handwritten
