file_a_path,file_b_path,is_equal,class_a_name,class_b_name
test_request_form/2058003922.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003689_2058003690.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003922.tif,1,test_request_form,test_request_form
test_request_form/2058003689_2058003690.tif,test_request_form/2058003961.tif,1,test_request_form,test_request_form
test_request_form/2058003944.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003922.tif,test_request_form/2058003961.tif,1,test_request_form,test_request_form
test_request_form/2058003961.tif,test_request_form/2058003684_2058003685.tif,1,test_request_form,test_request_form
test_request_form/2058003922.tif,test_request_form/2058003944.tif,1,test_request_form,test_request_form
test_request_form/2058003688.tif,hazleton_laboratories_america_inc/80020829.tif,0,test_request_form,hazleton_laboratories_america_inc
test_request_form/2058003961.tif,material_safery_data_sheet_3/2057438017_2057438018.tif,0,test_request_form,material_safery_data_sheet_3
test_request_form/2058003688.tif,p_lorillard_company_form/03724741.tif,0,test_request_form,p_lorillard_company_form
test_request_form/2058003684_2058003685.tif,inbifo_report_copy/1002930078.tif,0,test_request_form,inbifo_report_copy
test_request_form/2058003922.tif,cigarette_portifolio_screening_questionnaire/84459364_9370.tif,0,test_request_form,cigarette_portifolio_screening_questionnaire
test_request_form/2058003688.tif,physical_test_variables/506803133.tif,0,test_request_form,physical_test_variables
test_request_form/2058003689_2058003690.tif,phillip_morris_material_specification/2031296001.tif,0,test_request_form,phillip_morris_material_specification
test_request_form/2058003688.tif,the_council_for_tobacco_research/60019968.tif,0,test_request_form,the_council_for_tobacco_research
test_request_form/2058003922.tif,winston_and_strawn/2077786657.tif,0,test_request_form,winston_and_strawn
test_request_form/2058003961.tif,kabat_application_record/2025572250_2252.tif,0,test_request_form,kabat_application_record
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,transmission_result_report_no_logo/2084102657.tif,0,infbio_vorgang,transmission_result_report_no_logo
infbio_vorgang/2505100571.tif,for_kool_and_cigarette_study/0001233208.tif,0,infbio_vorgang,for_kool_and_cigarette_study
infbio_vorgang/2505108335.tif,phillip_morris_test_distribution/2050627301_2050627302.tif,0,infbio_vorgang,phillip_morris_test_distribution
infbio_vorgang/2505100571.tif,material_barcode/2057404351_2057404360.tif,0,infbio_vorgang,material_barcode
infbio_vorgang/2505100571.tif,winston_and_strawn/2077786657.tif,0,infbio_vorgang,winston_and_strawn
infbio_vorgang/2505108335.tif,unlabled_letter/CTRCONTRACTS018113-8.tif,0,infbio_vorgang,unlabled_letter
infbio_vorgang/2505108335.tif,analytical_information/504525054.tif,0,infbio_vorgang,analytical_information
infbio_vorgang/2505104445.tif,phillip_morris_test_distribution_no_logo/1000770313_1000770314.tif,0,infbio_vorgang,phillip_morris_test_distribution_no_logo
infbio_vorgang/2505104445.tif,greeting_followed_by_black_bar/2085775754.tif,0,infbio_vorgang,greeting_followed_by_black_bar
infbio_vorgang/2505108335.tif,inbifoo_monthly_report/2501660119.tif,0,infbio_vorgang,inbifoo_monthly_report
joes_vip_headquarters_dear_valued_costumer/518301897+-1898.tif,joes_vip_headquarters_dear_valued_costumer/514879134+-9135.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301912+-1913.tif,joes_vip_headquarters_dear_valued_costumer/518219787+-9788.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,joes_vip_headquarters_dear_valued_costumer/518301918+-1919.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,joes_vip_headquarters_dear_valued_costumer/518301918+-1919.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/514879669+-9670.tif,joes_vip_headquarters_dear_valued_costumer/518219699+-9700.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518219790+-9791.tif,joes_vip_headquarters_dear_valued_costumer/514879134+-9135.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/514879965+-9966.tif,joes_vip_headquarters_dear_valued_costumer/518301962+-1963.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301962+-1963.tif,joes_vip_headquarters_dear_valued_costumer/518301912+-1913.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301897+-1898.tif,joes_vip_headquarters_dear_valued_costumer/518219699+-9700.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/514879669+-9670.tif,joes_vip_headquarters_dear_valued_costumer/514879666+-9667.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301897+-1898.tif,analytical_information/504562305.tif,0,joes_vip_headquarters_dear_valued_costumer,analytical_information
joes_vip_headquarters_dear_valued_costumer/518219490+-9491.tif,marlboro_bar_program_contract_top_sheet/2083866281.tif,0,joes_vip_headquarters_dear_valued_costumer,marlboro_bar_program_contract_top_sheet
joes_vip_headquarters_dear_valued_costumer/514879134+-9135.tif,tracking_study/2060028445.tif,0,joes_vip_headquarters_dear_valued_costumer,tracking_study
joes_vip_headquarters_dear_valued_costumer/518301962+-1963.tif,bown_williamson_tobacco_corporation_interal_correspondence/0000974480.tif,0,joes_vip_headquarters_dear_valued_costumer,bown_williamson_tobacco_corporation_interal_correspondence
joes_vip_headquarters_dear_valued_costumer/518301918+-1919.tif,dialog/0001217468.tif,0,joes_vip_headquarters_dear_valued_costumer,dialog
joes_vip_headquarters_dear_valued_costumer/518219787+-9788.tif,rjr/530228660+-8661.tif,0,joes_vip_headquarters_dear_valued_costumer,rjr
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,fannon_luers_associates_invoice/ti31689115.tif,0,joes_vip_headquarters_dear_valued_costumer,fannon_luers_associates_invoice
joes_vip_headquarters_dear_valued_costumer/518302385+-2386.tif,rjrt/516523885_516523889.tif,0,joes_vip_headquarters_dear_valued_costumer,rjrt
joes_vip_headquarters_dear_valued_costumer/518301962+-1963.tif,a_and_b_compound_results_summary/81303599.tif,0,joes_vip_headquarters_dear_valued_costumer,a_and_b_compound_results_summary
joes_vip_headquarters_dear_valued_costumer/518301986+-1987.tif,repocus_interview_mild/0001209729.tif,0,joes_vip_headquarters_dear_valued_costumer,repocus_interview_mild
physical_test_variables/506462729.tif,physical_test_variables/504454229_504454231.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506462627.tif,physical_test_variables/506803061.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504486650.tif,physical_test_variables/504454241.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504453445_504453447.tif,physical_test_variables/506567684.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506462729.tif,physical_test_variables/504454140_504454142.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506803133.tif,physical_test_variables/504486650.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454241.tif,physical_test_variables/504454241.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454241.tif,physical_test_variables/506462663_506462665.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506462627.tif,physical_test_variables/506567684.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454229_504454231.tif,physical_test_variables/504454241.tif,1,physical_test_variables,physical_test_variables
