file_a_path,file_b_path,is_equal,class_a_name,class_b_name
microbiological_associates_invoice/87104266.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87104266.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103744.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87104266.tif,microbiological_associates_invoice/87104266.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87103742.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87104266.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87103744.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103744.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,microbiological_associates_invoice/87103742.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103742.tif,microbiological_associates_invoice/87103743.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103744.tif,microbiological_associates_invoice/87103742.tif,1,microbiological_associates_invoice,microbiological_associates_invoice
microbiological_associates_invoice/87103743.tif,for_kool_and_cigarette_study/0001233201.tif,0,microbiological_associates_invoice,for_kool_and_cigarette_study
microbiological_associates_invoice/87104266.tif,marketing_plans/0000013742.tif,0,microbiological_associates_invoice,marketing_plans
microbiological_associates_invoice/87103744.tif,test_specifications_final_report/512410048_512410053.tif,0,microbiological_associates_invoice,test_specifications_final_report
microbiological_associates_invoice/87103743.tif,inbifo_telefax/2029207586.tif,0,microbiological_associates_invoice,inbifo_telefax
microbiological_associates_invoice/87103744.tif,contribution_request/tcal0349602.tif,0,microbiological_associates_invoice,contribution_request
microbiological_associates_invoice/87104266.tif,cigarrete_analysis_report/504470730+-0731.tif,0,microbiological_associates_invoice,cigarrete_analysis_report
microbiological_associates_invoice/87104266.tif,philip_morris_confidential_blend_composition/2055013907.tif,0,microbiological_associates_invoice,philip_morris_confidential_blend_composition
microbiological_associates_invoice/87104266.tif,ted_bates_print_production_invoice/0001233632.tif,0,microbiological_associates_invoice,ted_bates_print_production_invoice
microbiological_associates_invoice/87104266.tif,biographical_sketch/50456752-6753.tif,0,microbiological_associates_invoice,biographical_sketch
microbiological_associates_invoice/87103742.tif,cigarette_portifolio_screening_questionnaire/84004250_84004258.tif,0,microbiological_associates_invoice,cigarette_portifolio_screening_questionnaire
microbiological_associates_invoice/87103744.tif,phillip_morris_material_specification/2031296064.tif,0,microbiological_associates_invoice,phillip_morris_material_specification
microbiological_associates_invoice/87103742.tif,infbio_vorgang/2505104445.tif,0,microbiological_associates_invoice,infbio_vorgang
microbiological_associates_invoice/87103743.tif,ted_bates_billing_invoice/0001219599.tif,0,microbiological_associates_invoice,ted_bates_billing_invoice
microbiological_associates_invoice/87103742.tif,factory_cigarettes/0001229949.tif,0,microbiological_associates_invoice,factory_cigarettes
microbiological_associates_invoice/87103744.tif,marlboro_bar_program_contract_top_sheet/2083813274.tif,0,microbiological_associates_invoice,marlboro_bar_program_contract_top_sheet
screener_2/2041075290_2041075298.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041074724.tif,screener_2/2041075290_2041075298.tif,1,screener_2,screener_2
screener_2/2041079398_2041079406.tif,screener_2/2041074724.tif,1,screener_2,screener_2
screener_2/2041079398_2041079406.tif,screener_2/2041075290_2041075298.tif,1,screener_2,screener_2
screener_2/2041075290_2041075298.tif,screener_2/2041074724.tif,1,screener_2,screener_2
screener_2/2041078986.tif,screener_2/2041075660_2041075670.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041074986.tif,screener_2/2041075290_2041075298.tif,1,screener_2,screener_2
screener_2/2041074986.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041078996.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041075660_2041075670.tif,1,screener_2,screener_2
screener_2/2040251430.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041078996.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041078986.tif,screener_2/2041076199_2041076204.tif,1,screener_2,screener_2
screener_2/2041078996.tif,screener_2/2041078986.tif,1,screener_2,screener_2
screener_2/2041076199_2041076204.tif,tobacco_product_test_information/504909416.tif,0,screener_2,tobacco_product_test_information
screener_2/2041074986.tif,haleton_material_safety_data_sheet/87439458_87439459.tif,0,screener_2,haleton_material_safety_data_sheet
screener_2/2040251430.tif,ted_bates_production_estimate/0001136627.tif,0,screener_2,ted_bates_production_estimate
screener_2/2040251430.tif,leo_burnett_estimate_recap/2040755504_2040755505.tif,0,screener_2,leo_burnett_estimate_recap
screener_2/2041075290_2041075298.tif,permaflex_products_material_safety_data_sheet/2056975947_2056975949.tif,0,screener_2,permaflex_products_material_safety_data_sheet
screener_2/2041075660_2041075670.tif,phillip_morris_facsimile_form2/2075761851.tif,0,screener_2,phillip_morris_facsimile_form2
screener_2/2041074986.tif,unreadable_form/516520840+-0840.tif,0,screener_2,unreadable_form
screener_2/2041078986.tif,the_american_tobacco_company_memorandum_2/0060026647.tif,0,screener_2,the_american_tobacco_company_memorandum_2
screener_2/2041076199_2041076204.tif,brown_and_williamson_tobacco_corporation/0011832889.tif,0,screener_2,brown_and_williamson_tobacco_corporation
screener_2/2041074986.tif,order_form_for_support_the_law_materials/515240210+-0210.tif,0,screener_2,order_form_for_support_the_law_materials
screener_2/2041076199_2041076204.tif,microbiological_associates_invoice/87103742.tif,0,screener_2,microbiological_associates_invoice
screener_2/2041075660_2041075670.tif,phillip_morris_inter-office_correspondence/2054500277_2054500278.tif,0,screener_2,phillip_morris_inter-office_correspondence
screener_2/2040251430.tif,product_or_material_change_request/2055402039.tif,0,screener_2,product_or_material_change_request
screener_2/2041076199_2041076204.tif,image_not_avaible_online/2057032661.tif,0,screener_2,image_not_avaible_online
screener_2/2041078996.tif,material_safety_data_sheet/2051541297_2051541306.tif,0,screener_2,material_safety_data_sheet
infbio_vorgang/2505100571.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505104445.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505108335.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505100571.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505100571.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
infbio_vorgang/2505108335.tif,infbio_vorgang/2505104445.tif,1,infbio_vorgang,infbio_vorgang
